"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00456096","OLGA 2 SE, WA US","1928-06-05","0.00","67","43","52"
"USC00456096","OLGA 2 SE, WA US","1928-06-06","0.00","62","48","50"
"USC00456096","OLGA 2 SE, WA US","1928-06-07","0.00","69","42","50"
"USC00456096","OLGA 2 SE, WA US","1928-06-08","0.00","70","43","52"
"USC00456096","OLGA 2 SE, WA US","1928-06-09","0.00","70","50","55"
"USC00456096","OLGA 2 SE, WA US","1928-06-10","0.00","80","42","57"
"USC00456096","OLGA 2 SE, WA US","1928-06-11","0.00","64","51","56"
"USC00456096","OLGA 2 SE, WA US","1928-06-12","0.00","65","54","55"
"USC00456096","OLGA 2 SE, WA US","1928-06-13","0.00","69","49","55"
"USC00456096","OLGA 2 SE, WA US","1928-06-14","0.08","61","51","51"
"USC00456096","OLGA 2 SE, WA US","1928-06-15","0.00","65","49","52"
"USC00456096","OLGA 2 SE, WA US","1928-06-16","0.00","64","44","52"
"USC00456096","OLGA 2 SE, WA US","1928-06-17","0.00","71","43","51"
"USC00456096","OLGA 2 SE, WA US","1928-06-18","0.00","73","44","53"
"USC00456096","OLGA 2 SE, WA US","1928-06-19","0.00","77","46","59"
"USC00456096","OLGA 2 SE, WA US","1928-06-20","0.00","81","49","57"
"USC00456096","OLGA 2 SE, WA US","1928-06-21","0.00","69","53","53"
"USC00456096","OLGA 2 SE, WA US","1928-06-22","0.00","73","52","52"
"USC00456096","OLGA 2 SE, WA US","1928-06-23","0.00","75","49","56"
"USC00456096","OLGA 2 SE, WA US","1928-06-24","0.00","77","46","55"
"USC00456096","OLGA 2 SE, WA US","1928-06-25","0.00","66","48","55"
"USC00456096","OLGA 2 SE, WA US","1928-06-26","0.19","60","52","55"
"USC00456096","OLGA 2 SE, WA US","1928-06-27","0.00","63","52","55"
"USC00456096","OLGA 2 SE, WA US","1928-06-28","0.10","61","52","52"
"USC00456096","OLGA 2 SE, WA US","1928-06-29","0.00","71","44","53"
"USC00456096","OLGA 2 SE, WA US","1928-06-30","0.00","63","52","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-01","0.00","65","53","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-02","0.00","68","53","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-03","0.08","66","52","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-04","0.25","69","53","54"
"USC00456096","OLGA 2 SE, WA US","1928-07-05","0.00","73","52","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-06","0.00","70","52","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-07","0.00","75","52","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-08","0.00","74","50","54"
"USC00456096","OLGA 2 SE, WA US","1928-07-09","0.00","62","47","52"
"USC00456096","OLGA 2 SE, WA US","1928-07-10","0.00","80","52","57"
"USC00456096","OLGA 2 SE, WA US","1928-07-11","0.00","81","51","63"
"USC00456096","OLGA 2 SE, WA US","1928-07-12","0.00","76","51","51"
"USC00456096","OLGA 2 SE, WA US","1928-07-13","0.00","73","49","59"
"USC00456096","OLGA 2 SE, WA US","1928-07-14","0.00","74","49","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-15","0.00","77","46","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-16","0.00","73","50","52"
"USC00456096","OLGA 2 SE, WA US","1928-07-17","0.00","69","48","55"
"USC00456096","OLGA 2 SE, WA US","1928-07-18","0.05","70","42","57"
"USC00456096","OLGA 2 SE, WA US","1928-07-19","0.00","73","54","57"
"USC00456096","OLGA 2 SE, WA US","1928-07-20","0.00","78","53","56"
"USC00456096","OLGA 2 SE, WA US","1928-07-21","0.00","81","50","59"
"USC00456096","OLGA 2 SE, WA US","1928-07-22","0.00","81","55","61"
"USC00456096","OLGA 2 SE, WA US","1928-07-23","0.00","86","55","63"
"USC00456096","OLGA 2 SE, WA US","1928-07-24","0.00","84","55","63"
"USC00456096","OLGA 2 SE, WA US","1928-07-25","0.00","88","57","64"
"USC00456096","OLGA 2 SE, WA US","1928-07-26","0.00","82","57","61"
"USC00456096","OLGA 2 SE, WA US","1928-07-27","0.00","71","52","59"
"USC00456096","OLGA 2 SE, WA US","1928-07-28","0.00","73","52","57"
"USC00456096","OLGA 2 SE, WA US","1928-07-29","0.00","69","51","60"
"USC00456096","OLGA 2 SE, WA US","1928-07-30","0.00","75","52","53"
"USC00456096","OLGA 2 SE, WA US","1928-07-31","0.00","68","51","54"
"USC00456096","OLGA 2 SE, WA US","1928-08-01","0.00","71","52","53"
"USC00456096","OLGA 2 SE, WA US","1928-08-02","0.00","74","47","53"
"USC00456096","OLGA 2 SE, WA US","1928-08-03","0.00","72","51","54"
"USC00456096","OLGA 2 SE, WA US","1928-08-04","0.00","73","51","54"
"USC00456096","OLGA 2 SE, WA US","1928-08-05","0.00","74","48","58"
"USC00456096","OLGA 2 SE, WA US","1928-08-06","0.00","71","54","56"
"USC00456096","OLGA 2 SE, WA US","1928-08-07","0.00","71","50","57"
"USC00456096","OLGA 2 SE, WA US","1928-08-08","0.00","76","53","56"
"USC00456096","OLGA 2 SE, WA US","1928-08-09","0.00","83","52","57"
"USC00456096","OLGA 2 SE, WA US","1928-08-10","0.00","75","53","61"
"USC00456096","OLGA 2 SE, WA US","1928-08-11","0.05","72","48","56"
"USC00456096","OLGA 2 SE, WA US","1928-08-12","0.12","69","48","54"
"USC00456096","OLGA 2 SE, WA US","1928-08-13","0.23","72","51","53"
"USC00456096","OLGA 2 SE, WA US","1928-08-14","0.00","74","49","54"
"USC00456096","OLGA 2 SE, WA US","1928-08-15","0.00","76","45","52"
"USC00456096","OLGA 2 SE, WA US","1928-08-16","0.00","79","45","51"
"USC00456096","OLGA 2 SE, WA US","1928-08-17","0.00","74","49","52"
"USC00456096","OLGA 2 SE, WA US","1928-08-18","0.00","69","45","52"
"USC00456096","OLGA 2 SE, WA US","1928-08-19","0.00","69","45","56"
"USC00456096","OLGA 2 SE, WA US","1928-08-20","0.00","74","46","59"
"USC00456096","OLGA 2 SE, WA US","1928-08-21","0.00","76","48","56"
"USC00456096","OLGA 2 SE, WA US","1928-08-22","0.00","70","48","54"
"USC00456096","OLGA 2 SE, WA US","1928-08-23","0.00","77","47","57"
"USC00456096","OLGA 2 SE, WA US","1928-08-24","0.00","78","48","56"
"USC00456096","OLGA 2 SE, WA US","1928-08-25","0.00","63","49","56"
"USC00456096","OLGA 2 SE, WA US","1928-08-26","0.00","70","51","54"
"USC00456096","OLGA 2 SE, WA US","1928-08-27","0.00","75","50","55"
"USC00456096","OLGA 2 SE, WA US","1928-08-28","0.00","70","50","50"
"USC00456096","OLGA 2 SE, WA US","1928-08-29","0.00","74","47","53"
"USC00456096","OLGA 2 SE, WA US","1928-08-30","0.00","76","45","55"
"USC00456096","OLGA 2 SE, WA US","1928-08-31","0.00","80","48","56"
"USC00456096","OLGA 2 SE, WA US","1928-09-01","0.00","75","47","52"
"USC00456096","OLGA 2 SE, WA US","1928-09-02","0.00","78","46","56"
"USC00456096","OLGA 2 SE, WA US","1928-09-03","0.00","64","48","50"
"USC00456096","OLGA 2 SE, WA US","1928-09-04","0.00","64","45","51"
"USC00456096","OLGA 2 SE, WA US","1928-09-05","0.00","55","49","52"
"USC00456096","OLGA 2 SE, WA US","1928-09-06","0.03","58","47","49"
"USC00456096","OLGA 2 SE, WA US","1928-09-07","0.00","70","43","53"
"USC00456096","OLGA 2 SE, WA US","1928-09-08","0.00","71","42","49"
"USC00456096","OLGA 2 SE, WA US","1928-09-09","0.00","62","42","48"
"USC00456096","OLGA 2 SE, WA US","1928-09-10","0.00","59","41","46"
"USC00456096","OLGA 2 SE, WA US","1928-09-11","0.18","56","42","51"
"USC00456096","OLGA 2 SE, WA US","1928-09-12","0.09","64","50","55"
"USC00456096","OLGA 2 SE, WA US","1928-09-13","0.08","63","52","59"
"USC00456096","OLGA 2 SE, WA US","1928-09-14","0.10","69","45","49"
"USC00456096","OLGA 2 SE, WA US","1928-09-15","0.00","71","41","51"
"USC00456096","OLGA 2 SE, WA US","1928-09-16","0.00","74","44","50"
"USC00456096","OLGA 2 SE, WA US","1928-09-17","0.00","71","42","56"
"USC00456096","OLGA 2 SE, WA US","1928-09-18","0.15","65","50","50"
"USC00456096","OLGA 2 SE, WA US","1928-09-19","0.00","66","41","48"
"USC00456096","OLGA 2 SE, WA US","1928-09-20","0.00","68","40","48"
"USC00456096","OLGA 2 SE, WA US","1928-09-21","0.00","74","46","49"
"USC00456096","OLGA 2 SE, WA US","1928-09-22","0.00","84","48","57"
"USC00456096","OLGA 2 SE, WA US","1928-09-23","0.00","70","49","56"
"USC00456096","OLGA 2 SE, WA US","1928-09-24","0.00","69","52","52"
"USC00456096","OLGA 2 SE, WA US","1928-09-25","0.00","62","49","53"
"USC00456096","OLGA 2 SE, WA US","1928-09-26","0.00","64","48","53"
"USC00456096","OLGA 2 SE, WA US","1928-09-27","0.00","68","45","50"
"USC00456096","OLGA 2 SE, WA US","1928-09-28","0.00","61","48","50"
"USC00456096","OLGA 2 SE, WA US","1928-09-29","0.00","65","49","50"
"USC00456096","OLGA 2 SE, WA US","1928-09-30","0.21","62","48","53"
"USC00456096","OLGA 2 SE, WA US","1928-10-01","0.73","54","47","51"
"USC00456096","OLGA 2 SE, WA US","1928-10-02","0.06","58","43","47"
"USC00456096","OLGA 2 SE, WA US","1928-10-03","0.03","58","41","51"
"USC00456096","OLGA 2 SE, WA US","1928-10-04","0.08","57","46","47"
"USC00456096","OLGA 2 SE, WA US","1928-10-05","0.22","63","43","53"
"USC00456096","OLGA 2 SE, WA US","1928-10-06","0.32","58","50","53"
"USC00456096","OLGA 2 SE, WA US","1928-10-07","0.08","53","50","52"
"USC00456096","OLGA 2 SE, WA US","1928-10-08","1.12","60","51","54"
"USC00456096","OLGA 2 SE, WA US","1928-10-09","0.04","59","49","50"
"USC00456096","OLGA 2 SE, WA US","1928-10-10","0.00","57","42","52"
"USC00456096","OLGA 2 SE, WA US","1928-10-11","0.00","63","48","52"
"USC00456096","OLGA 2 SE, WA US","1928-10-12","0.00","62","40","45"
"USC00456096","OLGA 2 SE, WA US","1928-10-13","0.00","53","38","51"
"USC00456096","OLGA 2 SE, WA US","1928-10-14","0.16","54","49","53"
"USC00456096","OLGA 2 SE, WA US","1928-10-15","0.31","56","52","54"
"USC00456096","OLGA 2 SE, WA US","1928-10-16","0.18","60","53","54"
"USC00456096","OLGA 2 SE, WA US","1928-10-17","0.01","60","45","46"
"USC00456096","OLGA 2 SE, WA US","1928-10-18","0.02","53","43","44"
"USC00456096","OLGA 2 SE, WA US","1928-10-19","0.00","58","41","44"
"USC00456096","OLGA 2 SE, WA US","1928-10-20","0.00","57","38","41"
"USC00456096","OLGA 2 SE, WA US","1928-10-21","0.02","50","35","46"
"USC00456096","OLGA 2 SE, WA US","1928-10-22","0.45","52","45","52"
"USC00456096","OLGA 2 SE, WA US","1928-10-23","0.04","57","45","46"
"USC00456096","OLGA 2 SE, WA US","1928-10-24","0.00","61","40","41"
"USC00456096","OLGA 2 SE, WA US","1928-10-25","0.02","50","40","49"
"USC00456096","OLGA 2 SE, WA US","1928-10-26","0.00","57","41","44"
"USC00456096","OLGA 2 SE, WA US","1928-10-27","0.00","50","40","49"
"USC00456096","OLGA 2 SE, WA US","1928-10-28","0.00","57","42","46"
"USC00456096","OLGA 2 SE, WA US","1928-10-29","0.00","52","44","48"
"USC00456096","OLGA 2 SE, WA US","1928-10-30","0.28","50","46","50"
"USC00456096","OLGA 2 SE, WA US","1928-10-31","0.04","52","47","50"
"USC00456096","OLGA 2 SE, WA US","1928-11-01","0.00","55","45","53"
"USC00456096","OLGA 2 SE, WA US","1928-11-02","0.00","60","50","56"
"USC00456096","OLGA 2 SE, WA US","1928-11-03","0.01","65","55","55"
"USC00456096","OLGA 2 SE, WA US","1928-11-04","0.11","57","45","51"
"USC00456096","OLGA 2 SE, WA US","1928-11-05","0.32","53","41","43"
"USC00456096","OLGA 2 SE, WA US","1928-11-06","0.00","51","38","41"
"USC00456096","OLGA 2 SE, WA US","1928-11-07","0.00","53","39","49"
"USC00456096","OLGA 2 SE, WA US","1928-11-08","0.07","52","49","50"
"USC00456096","OLGA 2 SE, WA US","1928-11-09","0.47","52","46","47"
"USC00456096","OLGA 2 SE, WA US","1928-11-10","0.25","53","46","53"
"USC00456096","OLGA 2 SE, WA US","1928-11-11","0.00","55","49","51"
"USC00456096","OLGA 2 SE, WA US","1928-11-12","0.31","51","42","44"
"USC00456096","OLGA 2 SE, WA US","1928-11-13","0.00","53","38","47"
"USC00456096","OLGA 2 SE, WA US","1928-11-14","0.00","52","38","41"
"USC00456096","OLGA 2 SE, WA US","1928-11-15","0.03","49","34","46"
"USC00456096","OLGA 2 SE, WA US","1928-11-16","0.09","54","35","48"
"USC00456096","OLGA 2 SE, WA US","1928-11-17","0.00","51","35","38"
"USC00456096","OLGA 2 SE, WA US","1928-11-18","0.00","46","34","38"
"USC00456096","OLGA 2 SE, WA US","1928-11-19","0.00","48","34","48"
"USC00456096","OLGA 2 SE, WA US","1928-11-20","0.00","54","47","50"
"USC00456096","OLGA 2 SE, WA US","1928-11-21","0.00","57","41","46"
"USC00456096","OLGA 2 SE, WA US","1928-11-22","0.00","48","44","48"
"USC00456096","OLGA 2 SE, WA US","1928-11-23","0.00","51","42","46"
"USC00456096","OLGA 2 SE, WA US","1928-11-24","0.00","51","35","40"
"USC00456096","OLGA 2 SE, WA US","1928-11-25","0.00","49","37","47"
"USC00456096","OLGA 2 SE, WA US","1928-11-26","0.06","51","43","45"
"USC00456096","OLGA 2 SE, WA US","1928-11-27","0.00","53","35","44"
"USC00456096","OLGA 2 SE, WA US","1928-11-28","0.00","46","40","43"
"USC00456096","OLGA 2 SE, WA US","1928-11-29","0.00","46","36","42"
"USC00456096","OLGA 2 SE, WA US","1928-11-30","0.05","46","34","36"
"USC00456096","OLGA 2 SE, WA US","1928-12-01","0.00","50","34","37"
"USC00456096","OLGA 2 SE, WA US","1928-12-02","0.00","47","31","38"
